Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Total Previous Spending
1716,23,Male,Dress,Clothing,69.0,Idaho,XL,Gray,Spring,3.4,No,PayPal,2-Day Shipping,No,No,30.0,PayPal,Bi-Weekly,2070.0
1717,69,Male,Blouse,Clothing,47.0,Connecticut,M,Cyan,Winter,4.7,No,Venmo,Standard,No,No,30.0,Cash,Every 3 Months,1410.0
1718,29,Male,Hoodie,Clothing,50.0,Hawaii,L,Orange,Summer,2.9,No,Cash,Express,No,No,16.0,Debit Card,Bi-Weekly,800.0
1719,54,Male,T-shirt,Clothing,96.0,Maryland,L,Pink,Winter,3.4,No,Cash,2-Day Shipping,No,No,14.0,PayPal,Every 3 Months,1344.0
1720,45,Male,Sweater,Clothing,39.0,Maryland,M,White,Winter,3.2,No,Venmo,Free Shipping,No,No,8.0,Venmo,Quarterly,312.0
1721,25,Male,Shorts,Clothing,84.0,Massachusetts,S,Beige,Winter,2.8,No,Cash,Express,No,No,40.0,Debit Card,Bi-Weekly,3360.0
1722,34,Male,Jewelry,Accessories,28.0,Delaware,S,Magenta,Spring,4.3,No,Venmo,Free Shipping,No,No,24.0,Credit Card,Monthly,672.0
1723,46,Male,T-shirt,Clothing,51.0,Massachusetts,L,Violet,Summer,3.3,No,Cash,Standard,No,No,14.0,Cash,Fortnightly,714.0
1724,70,Male,Scarf,Accessories,20.0,New York,XL,Gold,Spring,3.3,No,Bank Transfer,Standard,No,No,39.0,PayPal,Annually,780.0
1725,42,Male,Shoes,Footwear,72.0,Delaware,S,Teal,Winter,3.3,No,PayPal,Free Shipping,No,No,21.0,PayPal,Weekly,1512.0
1726,45,Male,Sunglasses,Accessories,33.0,Massachusetts,M,Indigo,Spring,3.0,No,Cash,Next Day Air,No,No,32.0,Venmo,Quarterly,1056.0
1727,57,Male,Coat,Outerwear,28.0,Indiana,S,Olive,Summer,2.8,No,Credit Card,Express,No,No,45.0,Debit Card,Weekly,1260.0
1728,49,Male,Blouse,Clothing,53.0,Virginia,S,Violet,Spring,4.0,No,Credit Card,Express,No,No,19.0,PayPal,Monthly,1007.0
1729,23,Male,Jeans,Clothing,48.0,Wyoming,L,Black,Fall,4.3,No,Debit Card,Express,No,No,1.0,Debit Card,Every 3 Months,48.0
1730,47,Male,Shorts,Clothing,21.0,Illinois,M,Brown,Winter,3.8,No,Venmo,Store Pickup,No,No,12.0,Venmo,Fortnightly,252.0
1731,23,Male,Shirt,Clothing,22.0,Alabama,S,Silver,Fall,4.2,No,Cash,Free Shipping,No,No,26.0,Credit Card,Weekly,572.0
1732,21,Male,Backpack,Accessories,87.0,Idaho,M,Gray,Fall,3.1,No,Debit Card,Next Day Air,No,No,12.0,Cash,Monthly,1044.0
1733,45,Male,Belt,Accessories,50.0,Rhode Island,S,Charcoal,Winter,2.6,No,Cash,Free Shipping,No,No,36.0,Cash,Every 3 Months,1800.0
1734,67,Male,Blouse,Clothing,85.0,New York,L,Black,Summer,3.4,No,Bank Transfer,Express,No,No,22.0,Credit Card,Annually,1870.0
1735,31,Male,Jeans,Clothing,98.0,Missouri,L,Brown,Spring,3.1,No,Credit Card,Next Day Air,No,No,16.0,PayPal,Quarterly,1568.0
1736,58,Male,Dress,Clothing,34.0,Texas,M,Purple,Winter,3.6,No,Debit Card,Express,No,No,31.0,Venmo,Annually,1054.0
1737,57,Male,Shorts,Clothing,61.0,Tennessee,M,Purple,Summer,2.6,No,Cash,2-Day Shipping,No,No,43.0,Cash,Quarterly,2623.0
1738,42,Male,Jewelry,Accessories,98.0,Ohio,L,Gray,Summer,4.2,No,Bank Transfer,Store Pickup,No,No,50.0,Venmo,Bi-Weekly,4900.0
1739,60,Male,Handbag,Accessories,61.0,Tennessee,M,Green,Spring,2.9,No,PayPal,2-Day Shipping,No,No,37.0,Credit Card,Weekly,2257.0
1740,21,Male,Jewelry,Accessories,98.0,Minnesota,L,Silver,Winter,4.2,No,Credit Card,Express,No,No,23.0,Cash,Weekly,2254.0
1741,69,Male,Pants,Clothing,21.0,Wisconsin,L,Charcoal,Fall,3.3,No,Cash,Next Day Air,No,No,10.0,Bank Transfer,Every 3 Months,210.0
1742,41,Male,Pants,Clothing,51.0,Delaware,XL,Teal,Winter,3.6,No,Venmo,Next Day Air,No,No,20.0,Bank Transfer,Monthly,1020.0
1743,51,Male,Sandals,Footwear,80.0,Kansas,XL,White,Spring,4.3,No,Credit Card,Express,No,No,18.0,Venmo,Every 3 Months,1440.0
1744,23,Male,Skirt,Clothing,72.0,Missouri,XL,Brown,Winter,3.3,No,Debit Card,Standard,No,No,3.0,Bank Transfer,Weekly,216.0
1745,57,Male,Sunglasses,Accessories,63.0,Michigan,L,Teal,Winter,3.0,No,PayPal,Standard,No,No,23.0,PayPal,Weekly,1449.0
1746,40,Male,Skirt,Clothing,27.0,West Virginia,L,Red,Winter,3.6,No,Credit Card,Store Pickup,No,No,27.0,Cash,Weekly,729.0
1747,65,Male,Handbag,Accessories,44.0,Alabama,L,Brown,Summer,3.1,No,Bank Transfer,Store Pickup,No,No,44.0,Bank Transfer,Fortnightly,1936.0
1748,61,Male,Coat,Outerwear,23.0,New Hampshire,M,Yellow,Winter,2.9,No,Cash,Express,No,No,41.0,Venmo,Quarterly,943.0
1749,34,Male,Skirt,Clothing,93.0,Montana,L,Teal,Winter,3.9,No,Bank Transfer,2-Day Shipping,No,No,41.0,Bank Transfer,Annually,3813.0
1750,43,Male,Hoodie,Clothing,70.0,Wyoming,L,Pink,Fall,3.2,No,Credit Card,2-Day Shipping,No,No,36.0,Debit Card,Every 3 Months,2520.0
1751,31,Male,Sunglasses,Accessories,85.0,Missouri,M,White,Fall,3.1,No,Credit Card,Express,No,No,38.0,Venmo,Every 3 Months,3230.0
1752,57,Male,Sweater,Clothing,40.0,Ohio,M,Silver,Winter,3.2,No,PayPal,2-Day Shipping,No,No,34.0,Cash,Annually,1360.0
1753,34,Male,Boots,Footwear,29.0,South Dakota,L,Blue,Winter,3.3,No,Debit Card,Store Pickup,No,No,14.0,Venmo,Quarterly,406.0
1754,25,Male,Skirt,Clothing,27.0,Colorado,L,Black,Fall,4.8,No,Venmo,Next Day Air,No,No,23.0,Credit Card,Fortnightly,621.0
1755,66,Male,Dress,Clothing,93.0,Massachusetts,S,Beige,Fall,3.8,No,Debit Card,2-Day Shipping,No,No,18.0,Credit Card,Fortnightly,1674.0
1756,56,Male,Belt,Accessories,20.0,Delaware,XL,Charcoal,Spring,4.6,No,Cash,Next Day Air,No,No,45.0,Cash,Monthly,900.0
1757,49,Male,Jewelry,Accessories,55.0,New Hampshire,S,Cyan,Fall,2.8,No,PayPal,Free Shipping,No,No,14.0,Bank Transfer,Weekly,770.0
1758,19,Male,Dress,Clothing,94.0,Michigan,L,Yellow,Fall,3.6,No,Bank Transfer,Standard,No,No,48.0,Debit Card,Annually,4512.0
1759,27,Male,Hat,Accessories,56.0,Pennsylvania,M,Silver,Winter,4.3,No,Debit Card,Free Shipping,No,No,17.0,Venmo,Bi-Weekly,952.0
1760,68,Male,Sweater,Clothing,58.0,Louisiana,L,Green,Spring,4.0,No,Venmo,Next Day Air,No,No,1.0,PayPal,Weekly,58.0
1761,20,Male,Skirt,Clothing,44.0,Minnesota,XL,Peach,Spring,3.5,No,Credit Card,Standard,No,No,39.0,PayPal,Weekly,1716.0
1762,21,Male,Hoodie,Clothing,95.0,Hawaii,S,Green,Fall,4.9,No,PayPal,2-Day Shipping,No,No,24.0,Cash,Weekly,2280.0
1763,36,Male,Sandals,Footwear,42.0,Idaho,M,Brown,Summer,3.1,No,Credit Card,Express,No,No,41.0,Bank Transfer,Fortnightly,1722.0
1764,37,Male,Jewelry,Accessories,93.0,Vermont,M,Lavender,Winter,3.9,No,Venmo,Store Pickup,No,No,28.0,PayPal,Annually,2604.0
1765,61,Male,Dress,Clothing,56.0,Delaware,M,Charcoal,Summer,3.0,No,PayPal,Store Pickup,No,No,34.0,Venmo,Quarterly,1904.0
1766,68,Male,Hoodie,Clothing,88.0,New Mexico,M,Orange,Spring,4.1,No,Bank Transfer,2-Day Shipping,No,No,41.0,Venmo,Quarterly,3608.0
1767,60,Male,Sweater,Clothing,54.0,Alaska,S,Cyan,Winter,4.3,No,Venmo,2-Day Shipping,No,No,27.0,Cash,Bi-Weekly,1458.0
1768,69,Male,Jewelry,Accessories,89.0,Minnesota,L,Lavender,Fall,3.8,No,PayPal,2-Day Shipping,No,No,46.0,Debit Card,Fortnightly,4094.0
1769,25,Male,Sandals,Footwear,45.0,Nebraska,M,Indigo,Summer,3.9,No,Venmo,2-Day Shipping,No,No,2.0,PayPal,Every 3 Months,90.0
1770,32,Male,Socks,Clothing,75.0,Alaska,L,Brown,Winter,4.3,No,Credit Card,Free Shipping,No,No,45.0,Cash,Monthly,3375.0
1771,53,Male,Backpack,Accessories,22.0,Michigan,M,Pink,Fall,4.3,No,Credit Card,Express,No,No,34.0,Bank Transfer,Weekly,748.0
1772,46,Male,Shirt,Clothing,82.0,Indiana,XL,Turquoise,Fall,4.7,No,Credit Card,Store Pickup,No,No,9.0,Credit Card,Annually,738.0
1773,58,Male,Shoes,Footwear,34.0,Hawaii,M,Gold,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1.0,Bank Transfer,Annually,34.0
1774,21,Male,Coat,Outerwear,92.0,West Virginia,M,Blue,Summer,2.7,No,Cash,Free Shipping,No,No,17.0,PayPal,Annually,1564.0
1775,46,Male,Sweater,Clothing,78.0,New York,M,Lavender,Spring,3.7,No,Bank Transfer,Express,No,No,6.0,PayPal,Weekly,468.0
1776,18,Male,Jacket,Outerwear,47.0,Iowa,M,Violet,Spring,3.3,No,Bank Transfer,2-Day Shipping,No,No,12.0,Cash,Bi-Weekly,564.0
1777,56,Male,Jacket,Outerwear,64.0,Arizona,L,Cyan,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,10.0,Venmo,Every 3 Months,640.0
1778,18,Male,Sneakers,Footwear,44.0,Minnesota,L,Purple,Winter,4.7,No,Cash,Free Shipping,No,No,4.0,Cash,Fortnightly,176.0
1779,49,Male,Belt,Accessories,94.0,Texas,M,Red,Winter,4.9,No,Debit Card,Store Pickup,No,No,8.0,Debit Card,Bi-Weekly,752.0
1780,29,Male,Scarf,Accessories,62.0,Virginia,M,Charcoal,Winter,4.3,No,Bank Transfer,Free Shipping,No,No,41.0,Venmo,Weekly,2542.0
1781,67,Male,Jewelry,Accessories,81.0,North Dakota,S,Gray,Summer,4.2,No,Cash,Next Day Air,No,No,49.0,Credit Card,Weekly,3969.0
1782,31,Male,T-shirt,Clothing,33.0,Iowa,M,Pink,Fall,3.7,No,PayPal,Express,No,No,49.0,Bank Transfer,Quarterly,1617.0
1783,52,Male,Pants,Clothing,88.0,Utah,M,Lavender,Fall,2.7,No,Credit Card,Next Day Air,No,No,40.0,Bank Transfer,Fortnightly,3520.0
1784,42,Male,Handbag,Accessories,49.0,Ohio,L,Lavender,Winter,3.3,No,Cash,Free Shipping,No,No,30.0,Credit Card,Monthly,1470.0
1785,32,Male,Backpack,Accessories,31.0,Louisiana,L,Yellow,Summer,4.8,No,Cash,Standard,No,No,4.0,Debit Card,Quarterly,124.0
1786,47,Male,Gloves,Accessories,29.0,Iowa,S,Peach,Fall,4.1,No,Bank Transfer,Next Day Air,No,No,22.0,Venmo,Monthly,638.0
1787,45,Male,Jacket,Outerwear,34.0,Maryland,M,Brown,Spring,4.6,No,Debit Card,2-Day Shipping,No,No,22.0,Venmo,Monthly,748.0
1788,20,Male,Sweater,Clothing,38.0,Montana,L,Gold,Fall,4.9,No,Bank Transfer,2-Day Shipping,No,No,10.0,Bank Transfer,Quarterly,380.0
1789,66,Male,Blouse,Clothing,41.0,Illinois,L,Pink,Summer,3.1,No,PayPal,Store Pickup,No,No,23.0,Cash,Bi-Weekly,943.0
1790,52,Male,Blouse,Clothing,34.0,Arizona,L,Peach,Spring,3.0,No,PayPal,2-Day Shipping,No,No,43.0,Debit Card,Quarterly,1462.0
1791,50,Male,Gloves,Accessories,26.0,North Carolina,S,Violet,Summer,3.7,No,Credit Card,Store Pickup,No,No,31.0,PayPal,Bi-Weekly,806.0
1792,62,Male,Jeans,Clothing,98.0,Montana,S,Purple,Winter,4.0,No,Debit Card,Store Pickup,No,No,38.0,Cash,Annually,3724.0
1793,38,Male,Sneakers,Footwear,59.0,Iowa,M,Peach,Fall,3.0,No,Bank Transfer,Express,No,No,22.0,Debit Card,Every 3 Months,1298.0
1794,65,Male,Hat,Accessories,92.0,Iowa,S,White,Fall,3.8,No,Debit Card,Store Pickup,No,No,45.0,Cash,Every 3 Months,4140.0
1795,60,Male,Backpack,Accessories,40.0,Ohio,L,Indigo,Spring,3.7,No,Bank Transfer,Express,No,No,21.0,Debit Card,Fortnightly,840.0
1796,68,Male,Jeans,Clothing,20.0,Wisconsin,S,Violet,Fall,4.0,No,Debit Card,2-Day Shipping,No,No,9.0,Debit Card,Fortnightly,180.0
1797,62,Male,Skirt,Clothing,35.0,South Carolina,S,Brown,Spring,3.1,No,Debit Card,Store Pickup,No,No,34.0,Venmo,Weekly,1190.0
1798,62,Male,Belt,Accessories,35.0,Oregon,L,Maroon,Spring,3.9,No,PayPal,2-Day Shipping,No,No,26.0,Venmo,Weekly,910.0
1799,40,Male,Dress,Clothing,82.0,North Dakota,L,Magenta,Winter,3.7,No,Credit Card,Express,No,No,1.0,Cash,Weekly,82.0
1800,32,Male,Hoodie,Clothing,48.0,California,M,Charcoal,Fall,3.9,No,Debit Card,Express,No,No,47.0,Venmo,Weekly,2256.0
1801,22,Male,Coat,Outerwear,58.0,Mississippi,XL,Indigo,Winter,2.7,No,Cash,Express,No,No,30.0,Credit Card,Weekly,1740.0
1802,33,Male,Sweater,Clothing,57.0,New Jersey,M,Turquoise,Spring,3.9,No,Credit Card,Express,No,No,48.0,Debit Card,Fortnightly,2736.0
1803,57,Male,Shorts,Clothing,96.0,Rhode Island,L,Turquoise,Winter,2.6,No,Bank Transfer,Store Pickup,No,No,31.0,Venmo,Bi-Weekly,2976.0
1804,60,Male,Sneakers,Footwear,97.0,New Hampshire,S,Gray,Summer,3.5,No,PayPal,Free Shipping,No,No,33.0,Venmo,Fortnightly,3201.0
1805,30,Male,Sweater,Clothing,42.0,Louisiana,L,Peach,Winter,4.4,No,Debit Card,Next Day Air,No,No,39.0,Credit Card,Weekly,1638.0
1806,41,Male,T-shirt,Clothing,62.0,Arizona,L,Gold,Spring,4.9,No,Venmo,Store Pickup,No,No,46.0,Debit Card,Weekly,2852.0
1807,58,Male,Handbag,Accessories,67.0,Rhode Island,M,Green,Fall,3.9,No,Credit Card,Standard,No,No,24.0,Venmo,Annually,1608.0
1808,34,Male,Sneakers,Footwear,46.0,Vermont,L,Gold,Summer,3.5,No,PayPal,Standard,No,No,37.0,Venmo,Fortnightly,1702.0
1809,67,Male,Jacket,Outerwear,71.0,Tennessee,M,Lavender,Spring,4.3,No,Credit Card,Next Day Air,No,No,7.0,Debit Card,Monthly,497.0
1810,58,Male,Backpack,Accessories,99.0,Alaska,S,Blue,Fall,3.4,No,Credit Card,Free Shipping,No,No,6.0,Debit Card,Fortnightly,594.0
1811,41,Male,Jeans,Clothing,28.0,Maryland,M,Magenta,Fall,2.7,No,Credit Card,Standard,No,No,16.0,Cash,Bi-Weekly,448.0
1812,42,Male,Belt,Accessories,77.0,Wisconsin,L,Blue,Summer,3.6,No,Bank Transfer,Standard,No,No,33.0,Bank Transfer,Annually,2541.0
1813,50,Male,Boots,Footwear,63.0,Nevada,S,Blue,Summer,4.9,No,Venmo,Express,No,No,18.0,PayPal,Bi-Weekly,1134.0
1814,40,Male,Shorts,Clothing,62.0,Illinois,M,Olive,Spring,3.5,No,Credit Card,Free Shipping,No,No,24.0,PayPal,Weekly,1488.0
1815,32,Male,Jeans,Clothing,92.0,Montana,M,White,Summer,3.8,No,Debit Card,Free Shipping,No,No,24.0,Cash,Quarterly,2208.0
1816,51,Male,Shoes,Footwear,72.0,New Mexico,L,White,Winter,4.5,No,Venmo,2-Day Shipping,No,No,48.0,Credit Card,Every 3 Months,3456.0
1817,26,Male,Hat,Accessories,79.0,Virginia,M,Purple,Summer,4.0,No,Venmo,Express,No,No,4.0,Cash,Weekly,316.0
1818,32,Male,T-shirt,Clothing,27.0,Delaware,M,White,Summer,4.7,No,Credit Card,Free Shipping,No,No,20.0,Cash,Weekly,540.0
1819,58,Male,Sunglasses,Accessories,39.0,North Carolina,M,White,Fall,3.8,No,Credit Card,Express,No,No,47.0,Debit Card,Every 3 Months,1833.0
1820,51,Male,Socks,Clothing,86.0,Nevada,S,Peach,Spring,4.5,No,Cash,Next Day Air,No,No,50.0,Cash,Quarterly,4300.0
1821,19,Male,Shirt,Clothing,94.0,Washington,XL,Gold,Fall,5.0,No,PayPal,Express,No,No,31.0,PayPal,Monthly,2914.0
1822,57,Male,Shorts,Clothing,53.0,Maine,M,Teal,Spring,2.8,No,Credit Card,Express,No,No,29.0,PayPal,Quarterly,1537.0
1823,66,Male,Shirt,Clothing,85.0,Connecticut,S,Cyan,Summer,4.4,No,Cash,Standard,No,No,4.0,Cash,Annually,340.0
1824,62,Male,Socks,Clothing,50.0,Louisiana,L,Pink,Fall,4.7,No,Cash,Free Shipping,No,No,40.0,Bank Transfer,Bi-Weekly,2000.0
1825,58,Male,Pants,Clothing,47.0,Illinois,XL,Magenta,Winter,3.8,No,Credit Card,Express,No,No,31.0,Cash,Monthly,1457.0
1826,23,Male,Boots,Footwear,75.0,South Dakota,M,Pink,Winter,4.9,No,Bank Transfer,Next Day Air,No,No,41.0,Credit Card,Weekly,3075.0
1827,45,Male,T-shirt,Clothing,60.0,Indiana,M,Turquoise,Winter,4.2,No,PayPal,Express,No,No,44.0,Debit Card,Annually,2640.0
1828,20,Male,T-shirt,Clothing,36.0,Vermont,S,Pink,Spring,4.9,No,Cash,2-Day Shipping,No,No,31.0,Bank Transfer,Weekly,1116.0
1829,33,Male,Coat,Outerwear,80.0,New Hampshire,L,Gray,Spring,3.9,No,Debit Card,Express,No,No,45.0,Cash,Every 3 Months,3600.0
1830,30,Male,Hat,Accessories,96.0,Oregon,M,White,Spring,4.9,No,Venmo,2-Day Shipping,No,No,50.0,Credit Card,Quarterly,4800.0
1831,50,Male,Sunglasses,Accessories,80.0,Kansas,M,Blue,Winter,4.8,No,Credit Card,Express,No,No,7.0,Venmo,Annually,560.0
1832,62,Male,Blouse,Clothing,71.0,Maine,M,Cyan,Summer,3.3,No,Bank Transfer,Free Shipping,No,No,5.0,Bank Transfer,Every 3 Months,355.0
1833,69,Male,Jewelry,Accessories,29.0,Louisiana,M,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,48.0,Cash,Monthly,1392.0
1834,34,Male,Jewelry,Accessories,53.0,Louisiana,M,Yellow,Spring,4.5,No,Bank Transfer,2-Day Shipping,No,No,19.0,PayPal,Fortnightly,1007.0
1835,49,Male,Skirt,Clothing,35.0,Indiana,M,Charcoal,Summer,4.1,No,Venmo,2-Day Shipping,No,No,39.0,Venmo,Fortnightly,1365.0
1836,65,Male,Scarf,Accessories,75.0,Kentucky,M,Lavender,Fall,3.2,No,Cash,2-Day Shipping,No,No,45.0,Credit Card,Quarterly,3375.0
1837,66,Male,Pants,Clothing,52.0,South Carolina,M,Teal,Fall,4.2,No,Cash,2-Day Shipping,No,No,35.0,Credit Card,Monthly,1820.0
1838,41,Male,Hat,Accessories,77.0,Montana,M,Beige,Winter,4.8,No,PayPal,Free Shipping,No,No,8.0,Venmo,Monthly,616.0
1839,37,Male,Gloves,Accessories,24.0,Vermont,L,Blue,Fall,4.1,No,Credit Card,Next Day Air,No,No,11.0,Credit Card,Quarterly,264.0
1840,32,Male,Shirt,Clothing,78.0,Mississippi,XL,Purple,Winter,3.7,No,Venmo,Store Pickup,No,No,32.0,Cash,Annually,2496.0
1841,42,Male,Sandals,Footwear,98.0,Wyoming,M,Gold,Winter,2.6,No,Cash,Store Pickup,No,No,46.0,Bank Transfer,Every 3 Months,4508.0
1842,31,Male,Socks,Clothing,57.0,Vermont,L,Blue,Winter,3.0,No,Debit Card,Standard,No,No,7.0,PayPal,Every 3 Months,399.0
1843,61,Male,Handbag,Accessories,78.0,Alabama,M,Black,Summer,4.4,No,Bank Transfer,Express,No,No,1.0,Debit Card,Annually,78.0
1844,36,Male,Jacket,Outerwear,76.0,Kentucky,M,Charcoal,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,32.0,Credit Card,Monthly,2432.0
1845,60,Male,Shorts,Clothing,26.0,South Dakota,M,Purple,Spring,2.7,No,Venmo,2-Day Shipping,No,No,31.0,Credit Card,Annually,806.0
1846,51,Male,Sandals,Footwear,78.0,Delaware,M,Orange,Winter,2.8,No,Debit Card,2-Day Shipping,No,No,39.0,Bank Transfer,Quarterly,3042.0
1847,68,Male,Scarf,Accessories,53.0,Wisconsin,M,Yellow,Summer,2.9,No,Debit Card,Standard,No,No,9.0,Venmo,Quarterly,477.0
1848,46,Male,Sandals,Footwear,100.0,Arizona,XL,Cyan,Summer,4.4,No,Debit Card,Free Shipping,No,No,49.0,Credit Card,Weekly,4900.0
1849,19,Male,Jeans,Clothing,73.0,Maine,XL,Yellow,Winter,2.7,No,Credit Card,Express,No,No,34.0,Cash,Every 3 Months,2482.0
1850,30,Male,Skirt,Clothing,40.0,New Mexico,M,Maroon,Winter,4.5,No,Credit Card,Store Pickup,No,No,35.0,Bank Transfer,Monthly,1400.0
1851,51,Male,Gloves,Accessories,76.0,Wyoming,S,Black,Winter,2.8,No,Credit Card,Store Pickup,No,No,50.0,Debit Card,Weekly,3800.0
1852,28,Male,Skirt,Clothing,80.0,Delaware,S,Lavender,Fall,3.1,No,Venmo,Free Shipping,No,No,4.0,Bank Transfer,Fortnightly,320.0
1853,41,Male,Sweater,Clothing,80.0,Pennsylvania,XL,Violet,Winter,3.8,No,Cash,Store Pickup,No,No,32.0,Cash,Weekly,2560.0
1854,29,Male,Blouse,Clothing,67.0,North Dakota,XL,Olive,Spring,2.9,No,Bank Transfer,Express,No,No,11.0,PayPal,Fortnightly,737.0
1855,25,Male,Sweater,Clothing,61.0,Kentucky,M,Teal,Spring,3.8,No,Credit Card,Express,No,No,49.0,Credit Card,Annually,2989.0
1856,60,Male,Shirt,Clothing,76.0,Rhode Island,XL,Teal,Spring,4.7,No,Bank Transfer,Standard,No,No,9.0,Cash,Annually,684.0
1857,63,Male,Jewelry,Accessories,55.0,Arizona,XL,Beige,Summer,3.2,No,Venmo,Free Shipping,No,No,30.0,PayPal,Bi-Weekly,1650.0
1858,51,Male,T-shirt,Clothing,85.0,Colorado,L,Maroon,Summer,4.0,No,Cash,Next Day Air,No,No,33.0,Cash,Monthly,2805.0
1859,22,Male,Scarf,Accessories,69.0,Maine,S,Peach,Spring,4.9,No,Venmo,2-Day Shipping,No,No,8.0,Debit Card,Annually,552.0
1860,54,Male,Belt,Accessories,26.0,New Jersey,L,Beige,Summer,3.7,No,Credit Card,Store Pickup,No,No,29.0,Debit Card,Fortnightly,754.0
1861,18,Male,T-shirt,Clothing,64.0,Kansas,M,Silver,Summer,4.8,No,Credit Card,Next Day Air,No,No,4.0,Credit Card,Monthly,256.0
1862,29,Male,Sneakers,Footwear,60.0,South Dakota,S,Peach,Fall,3.6,No,Bank Transfer,Standard,No,No,19.0,Debit Card,Monthly,1140.0
1863,59,Male,Gloves,Accessories,36.0,New Hampshire,M,Turquoise,Winter,3.7,No,Debit Card,Express,No,No,10.0,PayPal,Fortnightly,360.0
1864,25,Male,Sandals,Footwear,21.0,Connecticut,L,Orange,Spring,4.3,No,Venmo,2-Day Shipping,No,No,39.0,Debit Card,Monthly,819.0
1865,19,Male,Backpack,Accessories,72.0,Wyoming,S,Cyan,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,21.0,Venmo,Quarterly,1512.0
1866,56,Male,Pants,Clothing,62.0,Missouri,S,Silver,Summer,3.8,No,Venmo,Store Pickup,No,No,12.0,Bank Transfer,Monthly,744.0
1867,31,Male,T-shirt,Clothing,44.0,Alaska,XL,Gold,Winter,4.2,No,Debit Card,Standard,No,No,9.0,Credit Card,Fortnightly,396.0
1868,45,Male,Skirt,Clothing,52.0,Delaware,M,Brown,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,20.0,Venmo,Quarterly,1040.0
1869,23,Male,Gloves,Accessories,58.0,Indiana,M,Silver,Spring,4.7,No,Bank Transfer,Next Day Air,No,No,44.0,Cash,Fortnightly,2552.0
1870,18,Male,Blouse,Clothing,77.0,West Virginia,S,Beige,Spring,3.9,No,PayPal,2-Day Shipping,No,No,16.0,Debit Card,Every 3 Months,1232.0
1871,43,Male,Blouse,Clothing,99.0,Wyoming,L,Violet,Spring,4.3,No,Debit Card,Store Pickup,No,No,27.0,Debit Card,Fortnightly,2673.0
1872,56,Male,Jeans,Clothing,96.0,Illinois,XL,Violet,Fall,2.7,No,Bank Transfer,Standard,No,No,14.0,Cash,Every 3 Months,1344.0
1873,43,Male,T-shirt,Clothing,64.0,Alaska,M,Lavender,Summer,4.6,No,Credit Card,Standard,No,No,24.0,Credit Card,Monthly,1536.0
1874,64,Male,Sweater,Clothing,44.0,Wisconsin,XL,Red,Fall,2.9,No,Credit Card,Express,No,No,49.0,Bank Transfer,Weekly,2156.0
1875,67,Male,Pants,Clothing,33.0,Indiana,L,Purple,Fall,3.6,No,Cash,Free Shipping,No,No,14.0,Cash,Weekly,462.0
1876,63,Male,Boots,Footwear,71.0,Tennessee,M,Brown,Winter,3.9,No,Debit Card,Next Day Air,No,No,6.0,Credit Card,Quarterly,426.0
1877,54,Male,Skirt,Clothing,36.0,Illinois,M,Gray,Fall,2.6,No,Credit Card,Standard,No,No,20.0,Venmo,Quarterly,720.0
1878,69,Male,Gloves,Accessories,62.0,Pennsylvania,L,Pink,Fall,3.6,No,Cash,Express,No,No,3.0,Credit Card,Annually,186.0
1879,34,Male,Socks,Clothing,29.0,Oklahoma,L,Magenta,Summer,3.4,No,Credit Card,Store Pickup,No,No,5.0,Credit Card,Monthly,145.0
1880,56,Male,T-shirt,Clothing,33.0,Tennessee,L,Charcoal,Spring,3.5,No,Debit Card,Express,No,No,46.0,Cash,Bi-Weekly,1518.0
1881,34,Male,Blouse,Clothing,33.0,New Jersey,L,Yellow,Fall,3.1,No,PayPal,2-Day Shipping,No,No,8.0,Debit Card,Monthly,264.0
1882,58,Male,Blouse,Clothing,41.0,New Jersey,M,Red,Winter,4.3,No,Bank Transfer,Standard,No,No,13.0,Cash,Bi-Weekly,533.0
1883,44,Male,Scarf,Accessories,54.0,Tennessee,L,Blue,Winter,5.0,No,Debit Card,Store Pickup,No,No,25.0,Bank Transfer,Quarterly,1350.0
1884,25,Male,Backpack,Accessories,58.0,Georgia,M,Cyan,Spring,4.9,No,PayPal,Store Pickup,No,No,39.0,Debit Card,Fortnightly,2262.0
1885,27,Male,Shorts,Clothing,30.0,Arizona,S,Pink,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,15.0,Bank Transfer,Bi-Weekly,450.0
1886,26,Male,Jewelry,Accessories,53.0,Nevada,S,Maroon,Winter,4.4,No,Credit Card,Standard,No,No,35.0,Cash,Monthly,1855.0
1887,18,Male,Gloves,Accessories,91.0,Arkansas,L,Beige,Spring,4.4,No,Cash,Next Day Air,No,No,46.0,Cash,Bi-Weekly,4186.0
1888,64,Male,Hoodie,Clothing,44.0,North Dakota,XL,Gold,Fall,3.5,No,Cash,Express,No,No,3.0,PayPal,Monthly,132.0
